Fall,College,Major Name,Total
2004,Applied Health Sciences,Leisure Studies,42
2004,LAS,Philosophy,42
2004,Business,Business Administration,43
2004,Business,Business Administration,43
2004,Education,Ed Organization and Leadership,43
2004,Applied Health Sciences,Speech & Hearing Science,43
2004,ACES,Natural Res & Env Sciences,44
2004,Education,Special Education,44
2004,Engineering,Aero & Astro Engineering,45
2004,ACES,Agr Engineering & Agr Science,45
2004,ACES,"Agribusiness, Farm & Financial ",45
2004,Fine and Applied Arts,Architecture,45
2004,LAS,History,45
2004,iSchool,Library & Information Science,45
2004,Engineering,Nuclear Engineering,45
2004,Education,Secondary & Continuing Educ,45
2004,Education,Elementary Education,46
2004,LAS,English,47
2004,LAS,English,47
2004,Education,Accountancy,48
2004,ACES,Food Science & Human Nutrition,48
2004,Fine and Applied Arts,Painting,48
2004,Media,Communications,50
2004,Fine and Applied Arts,Music Education,50
2004,Business,Business Administration,51
2004,Education,Educ Voc Tech,51
2004,ACES,Animal Sciences,52
2004,Business,Business Administration (MBA),53
2004,LAS,Linguistics,53
2004,LAS,French,54
2004,ACES,Agr & Consumer Economics,55
2004,Education,Accountancy,55
2004,LAS,Teaching of English Sec Lang,55
2004,Fine and Applied Arts,Urban Planning,55
2004,Engineering,Agricultural Engineering,56
2004,Education,Accountancy,56
2004,Applied Health Sciences,Community Health,57
2004,Fine and Applied Arts,Dance,57
2004,LAS,Biochemistry,58
2004,Education,Anthropology,58
2004,ACES,Agr & Environmental Cmc & Educ,60
2004,ACES,Human Development & Family St,60
2004,LAS,Neuroscience,61
2004,Social Work,,61
2004,LAS,Biology,62
2004,LAS,Biology,63
2004,ACES,Horticulture,63
2004,ACES,Natural Res & Env Sciences,63
2004,ACES,Natural Resrcs & Environ Sci,63
2004,ACES,"Intl, Resource, Consumer Econ ",64
2004,Education,Elementary Education,65
2004,LAS,Microbiology,65
2004,LN,Nondegree-CE,65
2004,Aviation,Professional Pilot,65
2004,Engineering,Theoretical & Applied Mechans,65
2004,ACES,"Agribusiness, Farm & Financial ",67
2004,Media,Broadcast Journalism,68
2004,LAS,Biophysics & Computnl Biology,70
2004,Engineering,Industrial Engineering,70
2004,Education,Educational Policy Studies,71
2004,Education,Special Education,71
2004,Engineering,Engineering Mechanics,72
2004,Fine and Applied Arts,Theatre,72
2004,Education,Ed Organization and Leadership,73
2004,Fine and Applied Arts,Art Education,74
2004,Education,Elementary Education,75
2004,ACES,Food Science & Human Nutrition,75
2004,ACES,"Agribusiness, Farm & Financial ",76
2004,Education,Accountancy,76
2004,LAS,Cell and Structural Biology,78
2004,Engineering,Computer Science,78
2004,Engineering,Nondegree,78
2004,LAS,English,81
2004,Business,Business Administration,82
2004,LAS,Economics,83
2004,LAS,Physics,84
2004,Fine and Applied Arts,Industrial Design,85
2004,Fine and Applied Arts,Graphic Design,88
2004,LAS,Biochemistry,90
2004,Business,Business Administration,91
2004,LAS,Philosophy,92
2004,ACES,Food Science & Human Nutrition,95
2004,ACES,"Agribusiness, Farm & Financial ",98
2004,LAS,Chemical Engineering,98
2004,ACES,Consumer and Textile Marketing,98
2004,Engineering,Nuclear Engineering,98
2004,ACES,Food Science & Human Nutrition,99
2004,LAS,Economics,100
2004,Education,Accountancy,100
2004,Business,Finance,101
2004,ACES,"Intl, Resource, Consumer Econ ",101
2004,Media,Media Studies,101
2004,Engineering,Engineering Physics,102
2004,ACES,Animal Sciences,104
2004,LAS,Physics,104
2004,LAS,History,108
2004,Engineering,Mechanical Engineering,108
2004,Fine and Applied Arts,Instrumental Music,112
2004,LAS,Rhetoric,112
2004,Business,Business Administration,113
2004,Education,Educational Psychology,117
2004,Fine and Applied Arts,Urban Planning,117
2004,Fine and Applied Arts,Music Education,120
2004,Fine and Applied Arts,Music,121
2004,Engineering,Mechanical Engineering,124
2004,Fine and Applied Arts,Music,124
2004,LAS,Chemistry,125
2004,Fine and Applied Arts,Landscape Architecture,125
2004,Media,News-Editorial,128
2004,Applied Health Sciences,Community Health,129
2004,Education,Anthropology,129
2004,ACES,Human Development & Family St,133
2004,Labor and Industrial Relations,Human Res & Industrial Rels,135
2004,Applied Health Sciences,Community Health,138
2004,LAS,Nondegree,138
2004,Applied Health Sciences,Leisure Studies,142
2004,Business,Finance,145
2004,Fine and Applied Arts,Architecture,147
2004,Engineering,Civil Engineering,147
2004,Fine and Applied Arts,General Curriculum,147
2004,Applied Health Sciences,Leisure Studies,155
2004,Engineering,Civil Engineering,158
2004,LAS,Math & Computer Science,159
2004,iSchool,Library & Information Science,161
2004,LAS,Mathematics,166
2004,Engineering,Materials Science & Engr,170
2004,LAS,Mathematics,174
2004,LAS,Biochemistry,178
2004,LAS,Psychology,178
2004,LAS,Integrative Biology,188
2004,Aviation,Aviation Human Factors,189
2004,Engineering,Electrical Engineering,217
2004,LAS,Finance,217
2004,Applied Health Sciences,Speech & Hearing Science,224
2004,Engineering,Materials Science & Engr,225
2004,LAS,Mathematics,226
2004,Education,Actuarial Science,232
2004,LAS,Spanish,241
2004,Education,Advertising,242
2004,Business,Business Administration (MBA),252
2004,LAS,International Studies,255
2004,LAS,Chemistry,274
2004,Social Work,Social Work,274
2004,LAS,Chemistry,292
2004,Engineering,Physics,293
2004,Education,Education General,295
2004,LAS,Sociology,300
2004,LAS,Chemical Engineering,304
2004,ACES,Animal Sciences,351
2004,Engineering,Electrical Engineering,351
2004,Engineering,Computer Science,353
2004,Engineering,Aero & Astro Engineering,361
2004,Business,Curric Unassigned,385
2004,VetMed,Veterinary Medicine,397
2004,LAS,Speech Communication,400
2004,Business,Business Administration,403
2004,Engineering,Civil Engineering,450
2004,Applied Health Sciences,Kinesiology,474
2004,LAS,History,518
2004,Fine and Applied Arts,Architectural Studies,547
2004,LAS,Economics,559
2004,Engineering,General Engineering,581
2004,Business,Finance,626
2004,Engineering,Computer Engineering,636
2004,Law,Law,671
2004,LAS,Molecular and Cellular Biology,690
2004,Engineering,Computer Science,710
2004,Engineering,Mechanical Engineering,777
2004,LAS,English,838
2004,Education,Accountancy,842
2004,Engineering,Electrical Engineering,868
2004,LAS,Political Science,889
2004,LAS,Biology,997
2004,LAS,Psychology,1179
2004,LAS,General Curriculum,3539
2005,Engineering,Aerospace Engineering,1
2005,ACES,Agricultural Economics,1
2005,ACES,Animal Sciences,1
2005,LAS,Bioengineering,1
2005,LAS,Biology,1
2005,LAS,Biology,1
2005,LAS,Chemistry,1
2005,Engineering,Civil Engineering,1
2005,LAS,E Asian Languages & Cultures,1
2005,Education,Early Childhood Education,1
2005,Education,Early Childhood Education,1
2005,Education,Early Childhood Education,1
2005,Education,Ed Organization and Leadership,1
2005,Education,Educ Voc Tech,1
2005,Education,Education,1
2005,Education,Education,1
2005,Education,Education,1
2005,Education,Education,1
2005,Education,Education,1
2005,Education,Education,1
2005,Education,Education General,1
2005,Education,Educational Policy Studies,1
2005,Education,Educational Psychology,1
2005,Education,Educational Psychology,1
2005,Education,Elementary Education,1
2005,Education,Elementary Education,1
2005,Education,Elementary Education,1
2005,Education,Elementary Education,1
2005,Education,Elementary Education,1
2005,LAS,English,1
2005,LAS,English,1
2005,Education,Anthropology,1
2005,ACES,Forestry,1
2005,LAS,Geography,1
2005,LAS,Geography,1
2005,LAS,Geology,1
2005,LAS,Geology,1
2005,LAS,Germanic Lang & Lit,1
2005,ACES,"Intl, Resource, Consumer Econ ",1
2005,LAS,Italian,1
2005,Law,Law,1
2005,Applied Health Sciences,Leisure Studies,1
2005,Applied Health Sciences,Leisure Studies,1
2005,LAS,Mathematics,1
2005,LAS,Mathematics,1
2005,Engineering,Mechanical Engineering,1
2005,LAS,Microbiology,1
2005,LAS,Molecular and Cellular Biology,1
2005,Fine and Applied Arts,Music Education,1
2005,Fine and Applied Arts,Music History,1
2005,ACES,Natural Res & Env Sciences,1
2005,Aviation,Nondegree,1
2005,Engineering,Physics,1
2005,LAS,Portuguese,1
2005,LAS,Portuguese,1
2005,Aviation,Professional Pilot,1
2005,LAS,Psychology,1
2005,LAS,Psychology,1
2005,LAS,Religious Studies,1
2005,LAS,Religious Studies,1
2005,LAS,Slavic Languages & Literature,1
2005,Education,Special Education,1
2005,LAS,Speech Communication,1
2005,LAS,Speech Communication,1
2005,LAS,Statistics,1
2005,LAS,Statistics,1
2005,LAS,Statistics,1
2005,LAS,Teaching of Biological Science,1
2005,LAS,Teaching of Latin,1
2005,Social Work,,1
2005,VetMed,VMS - Veterinary Biosciences,1
2005,Fine and Applied Arts,Architecture,2
2005,LAS,Biochemistry,2
2005,Engineering,Bioengineering,2
2005,Business,Business Administration,2
2005,LAS,Classics,2
2005,Applied Health Sciences,Community Health,2
2005,ACES,Crop Sciences,2
2005,Education,Early Childhood Education,2
2005,Education,Early Childhood Education,2
2005,Education,Ed Organization and Leadership,2
2005,Education,Educational Psychology,2
2005,Business,Finance,2
2005,Education,Anthropology,2
2005,LAS,Geography,2
2005,LAS,Germanic Lang & Lit,2
2005,ACES,Human & Community Development,2
2005,LAS,Italian,2
2005,Applied Health Sciences,Kinesiology,2
2005,iSchool,Library & Information Science,2
2005,LAS,Molecular & Integrative Physi,2
2005,ACES,Natural Resrcs & Environ Sci,2
2005,Media,Nondegree,2
2005,LAS,Philosophy,2
2005,LAS,Philosophy,2
2005,Engineering,Physics,2
2005,LAS,Political Science,2
2005,Aviation,Professional Pilot,2
2005,Social Work,Social Work,2
2005,LAS,Teaching of German,2
2005,LAS,Teaching of Mathematics,2
2005,Fine and Applied Arts,Art and Design,3
2005,Business,Business Administration,3
2005,Engineering,Computer Science,3
2005,Fine and Applied Arts,Creative Writing,3
2005,Education,Early Childhood Education,3
2005,Education,Early Childhood Education,3
2005,Education,Ed Organization and Leadership,3
2005,Education,Educational Policy Studies,3
2005,Education,Elementary Education,3
2005,LAS,French,3
2005,LAS,Geography,3
2005,LAS,Geography,3
2005,LAS,Germanic Lang & Lit,3
2005,Fine and Applied Arts,Landscape Architecture,3
2005,Engineering,Materials Science & Engr,3
2005,LAS,Math & Computer Science,3
2005,LAS,Mathematics,3
2005,LAS,Mathematics,3
2005,LAS,Microbiology,3
2005,Fine and Applied Arts,Music,3
2005,Fine and Applied Arts,Music,3
2005,Applied Health Sciences,Nondegree,3
2005,LN,Nondegree-CE,3
2005,LAS,Political Science,3
2005,Education,Secondary & Continuing Educ,3
2005,Education,Secondary & Continuing Educ,3
2005,LAS,Slavic Languages & Literature,3
2005,Social Work,Social Work,3
2005,Fine and Applied Arts,Theatre,3
2005,Fine and Applied Arts,Theatre,3
2005,VetMed,VMS - Veterinary Pathobiology,3
2005,VetMed,VMS-Veterinary Clinical Medcne,3
2005,Fine and Applied Arts,Architecture,4
2005,Applied Health Sciences,Audiology,4
2005,LAS,Biology,4
2005,LAS,Biology,4
2005,LAS,Chemistry,4
2005,LAS,Classics,4
2005,Applied Health Sciences,Community Health,4
2005,Fine and Applied Arts,Crafts,4
2005,Education,Elementary Education,4
2005,Education,Elementary Education,4
2005,Education,Actuarial Science,4
2005,LAS,History,4
2005,Engineering,Industrial Engineering,4
2005,LAS,Interdisciplinary,4
2005,LAS,Interdisciplinary,4
2005,LAS,Interdisciplinary,4
2005,LAS,Mathematics,4
2005,Fine and Applied Arts,Music Education,4
2005,Graduate,Nondegree,4
2005,Applied Health Sciences,"Recreation, Sport, and Tourism ",4
2005,LAS,Religious Studies,4
2005,LAS,Rhetoric,4
2005,LAS,Russian & E European Studies,4
2005,LAS,Russian Lang & Literature,4
2005,Engineering,Systems & Entrepreneurial Engr,4
2005,Fine and Applied Arts,Theatre,4
2005,Social Work,,4
2005,Fine and Applied Arts,Art and Design,5
2005,Fine and Applied Arts,Art and Design,5
2005,LAS,Chemical Engineering,5
2005,LAS,Classics,5
2005,Education,Educ Voc Tech,5
2005,Engineering,Electrical Engineering,5
2005,Education,Elementary Education,5
2005,Engineering,Environ Science in Civil Engr,5
2005,LAS,French,5
2005,LAS,Geology,5
2005,LAS,Individual Plans of Study,5
2005,Fine and Applied Arts,Landscape Architecture,5
2005,iSchool,Library & Information Science,5
2005,LAS,Mathematics,5
2005,ACES,Natural Res & Env Sciences,5
2005,LAS,Physics,5
2005,Applied Health Sciences,"Recreation, Sport, and Tourism ",5
2005,Applied Health Sciences,"Recreation, Sport, and Tourism ",5
2005,Education,Secondary & Continuing Educ,5
2005,VetMed,VMS - Veterinary Pathobiology,5
2005,Fine and Applied Arts,Art and Design,6
2005,Fine and Applied Arts,Art and Design,6
2005,Fine and Applied Arts,Art and Design,6
2005,Fine and Applied Arts,Art and Design,6
2005,Engineering,Bioengineering,6
2005,LAS,Biology,6
2005,LAS,Chemical Engineering,6
2005,Applied Health Sciences,Community Health,6
2005,LAS,Comparative Literature,6
2005,Engineering,Computer Science,6
2005,Education,Educational Policy Studies,6
2005,Education,Elementary Education,6
2005,LAS,Geology,6
2005,ACES,Horticulture,6
2005,Aviation,Human Factors,6
2005,LAS,Integrative Biology,6
2005,LAS,Interdisciplinary,6
2005,LAS,International Studies,6
2005,LAS,Latin American Studies,6
2005,Law,Law,6
2005,Engineering,Mechanical Engineering,6
2005,ACES,Natural Resrcs & Environ Sci,6
2005,Education,Nondegree,6
2005,LAS,Plant Biology,6
2005,Applied Health Sciences,Rehabilitation,6
2005,Education,Special Education,6
2005,Engineering,Aerospace Engineering,7
2005,ACES,Agricultural Education,7
2005,LAS,Biology,7
2005,LAS,Chemistry,7
2005,LAS,Classical Philology,7
2005,Education,Early Childhood Education,7
2005,Education,Ed Organization and Leadership,7
2005,Education,Educ Voc Tech,7
2005,Business,Finance,7
2005,Education,Applied Mathematics,7
2005,LAS,French,7
2005,LAS,German,7
2005,ACES,Human & Community Development,7
2005,LAS,Humanities,7
2005,LAS,Italian,7
2005,Fine and Applied Arts,Music,7
2005,Education,Secondary & Continuing Educ,7
2005,Education,Secondary & Continuing Educ,7
2005,Applied Health Sciences,Speech & Hearing Science,7
2005,LAS,Classics,8
2005,LAS,Comparative Literature,8
2005,Education,Early Childhood Education,8
2005,LAS,Latin American Studies,8
2005,Engineering,Materials Science & Engr,8
2005,LAS,Russian & E European Studies,8
2005,LAS,Spanish,8
2005,LAS,Teaching of French,8
2005,VetMed,VMS - Veterinary Biosciences,8
2005,ACES,Agr & Environmental Cmc & Educ,9
2005,Fine and Applied Arts,Architecture,9
2005,LAS,Biology,9
2005,Applied Health Sciences,Community Health,9
2005,Fine and Applied Arts,Crafts,9
2005,Fine and Applied Arts,Crafts,9
2005,Education,Educ Voc Tech,9
2005,Engineering,Environ Science in Civil Engr,9
2005,iSchool,Library & Information Science,9
2005,Fine and Applied Arts,Music Composition,9
2005,Education,Secondary & Continuing Educ,9
2005,LAS,Speech Communication,9
2005,Fine and Applied Arts,Theatre,9
2005,Engineering,Theoretical & Applied Mechans,9
2005,VetMed,VMS - Veterinary Biosciences,9
2005,LAS,Chemical Physics,10
2005,LAS,Chemistry,10
2005,Engineering,Computer Science,10
2005,Education,Elementary Education,10
2005,Engineering,Mechanical Engineering,10
2005,Fine and Applied Arts,Musicology,10
2005,ACES,Natural Resrcs & Environ Sci,10
2005,LAS,Sociology,10
2005,LAS,Statistics & Computer Science,10
2005,Fine and Applied Arts,Theatre,10
2005,LAS,African Studies,11
2005,ACES,Agr & Environmental Cmc & Educ,11
2005,Fine and Applied Arts,Art and Design,11
2005,Applied Health Sciences,Community Health,11
2005,Engineering,Computer Science,11
2005,LAS,Geography,11
2005,Engineering,Industrial Engineering,11
2005,LAS,Mathematics,11
2005,Fine and Applied Arts,Music Education,11
2005,ACES,Nondegree,11
2005,LAS,Rhetoric,11
2005,Education,Secondary & Continuing Educ,11
2005,Education,Special Education,11
2005,Fine and Applied Arts,Theatre,11
2005,Engineering,Agricultural Engineering,12
2005,Fine and Applied Arts,Art Education,12
2005,ACES,Crop Sciences,12
2005,Fine and Applied Arts,Dance,12
2005,LAS,Geology,12
2005,ACES,Horticulture,12
2005,LAS,Linguistics,12
2005,LAS,Molecular and Cellular Biology,12
2005,ACES,Natural Resrcs & Environ Sci,12
2005,LAS,Teaching of Chemistry,12
2005,LAS,Asian Studies,13
2005,LAS,Economics,13
2005,LAS,French,13
2005,iSchool,Library & Information Science,13
2005,Business,Business Administration,14
2005,Education,Early Childhood Education,14
2005,LAS,Geology,14
2005,LAS,Plant Biology,14
2005,Fine and Applied Arts,Art History,15
2005,LAS,Classics,15
2005,Education,Elementary Education,15
2005,Labor and Industrial Relations,Human Res & Industrial Rels,15
2005,Fine and Applied Arts,Music Education,15
2005,Fine and Applied Arts,Sculpture,15
2005,Fine and Applied Arts,Art Education,16
2005,Fine and Applied Arts,Art History,16
2005,LAS,Biochemistry,16
2005,Business,Economics,16
2005,Education,Elementary Education,16
2005,LAS,Entomology,16
2005,Business,Finance,16
2005,LAS,German,16
2005,ACES,"Intl, Resource, Consumer Econ ",16
2005,Engineering,Nuclear Engineering,16
